data,regiao,estado,categoria,vendedor,receita,qtd_itens,meta
2024-04-29,Centro-Oeste,GO,Esportes & Lazer,Eduardo Rocha,188.66,3,218.17
2024-04-29,Norte,AM,Esportes & Lazer,Carlos Lima,218.5,3,211.73
2024-04-29,Sudeste,RJ,Eletrônicos,Eduardo Rocha,1047.84,5,1468.91
2024-04-29,Sudeste,RJ,Eletrônicos,Bruno Costa,1322.07,6,2057.04
2024-04-29,Sudeste,MG,Casa & Jardim,Eduardo Rocha,242.69,2,312.29
2024-04-29,Centro-Oeste,MS,Casa & Jardim,Fernanda Alves,782.98,5,796.3
2024-04-29,Nordeste,PE,Esportes & Lazer,Ana Silva,913.51,4,1007.11
2024-04-29,Sul,SC,Casa & Jardim,Eduardo Rocha,86.79,3,96.71
2024-04-29,Nordeste,MA,Esportes & Lazer,Eduardo Rocha,696.12,3,792.39
2024-04-29,Nordeste,BA,Alimentos & Bebidas,Carlos Lima,178.39,5,176.75
2024-04-30,Sul,PR,Eletrônicos,Fernanda Alves,1015.43,2,1342.04
2024-04-30,Nordeste,BA,Esportes & Lazer,Helena Martins,1119.15,6,1370.34
2024-04-30,Sudeste,ES,Roupas & Calçados,Carlos Lima,297.9,1,387.8
2024-04-30,Norte,RO,Esportes & Lazer,Gustavo Pereira,1147.55,1,1122.71
2024-04-30,Sudeste,MG,Roupas & Calçados,Fernanda Alves,127.93,4,161.02
2024-04-30,Sudeste,ES,Eletrônicos,Ana Silva,2077.19,4,3089.34
2024-04-30,Sudeste,RJ,Casa & Jardim,Diana Santos,641.71,6,740.16
2024-04-30,Sul,PR,Roupas & Calçados,Carlos Lima,441.96,2,512.22
2024-05-01,Sul,PR,Roupas & Calçados,Gustavo Pereira,390.94,1,459.11
2024-05-01,Sul,SC,Casa & Jardim,Eduardo Rocha,381.68,3,423.92
2024-05-01,Centro-Oeste,MT,Eletrônicos,Carlos Lima,2638.35,3,2980.54
2024-05-01,Sul,PR,Eletrônicos,Ana Silva,2097.95,3,2693.76
2024-05-01,Sudeste,ES,Esportes & Lazer,Bruno Costa,1193.43,5,1528.12
2024-05-01,Sudeste,RJ,Eletrônicos,Diana Santos,3326.18,2,4858.86
2024-05-02,Sudeste,MG,Roupas & Calçados,Ana Silva,174.18,3,229.77
2024-05-02,Sudeste,ES,Casa & Jardim,Gustavo Pereira,368.52,3,423.13
2024-05-02,Sudeste,ES,Roupas & Calçados,Eduardo Rocha,81.94,5,112.33
2024-05-02,Sudeste,SP,Casa & Jardim,Eduardo Rocha,723.57,6,849.62
2024-05-02,Sudeste,RJ,Alimentos & Bebidas,Fernanda Alves,195.51,5,204.18
2024-05-02,Sudeste,RJ,Alimentos & Bebidas,Ana Silva,122.91,1,130.05
2024-05-02,Sul,SC,Esportes & Lazer,Bruno Costa,120.11,6,143.09
2024-05-03,Sudeste,SP,Esportes & Lazer,Eduardo Rocha,534.25,2,701.55
2024-05-03,Nordeste,BA,Casa & Jardim,Carlos Lima,636.3,2,675.88
2024-05-03,Nordeste,PE,Eletrônicos,Fernanda Alves,2777.02,1,3595.53
2024-05-03,Sudeste,SP,Roupas & Calçados,Fernanda Alves,426.24,2,524.2
2024-05-04,Nordeste,BA,Eletrônicos,Diana Santos,2621.69,1,3260.82
2024-05-04,Sudeste,ES,Eletrônicos,Ana Silva,313.05,3,452.31
2024-05-04,Nordeste,PE,Esportes & Lazer,Diana Santos,1058.39,6,1099.19
2024-05-04,Sudeste,ES,Casa & Jardim,Diana Santos,346.39,4,453.63
2024-05-04,Sul,RS,Esportes & Lazer,Diana Santos,1189.96,6,1618.73
2024-05-04,Nordeste,MA,Roupas & Calçados,Carlos Lima,148.54,6,178.21
2024-05-04,Sul,SC,Roupas & Calçados,Gustavo Pereira,116.99,6,153.36
2024-05-04,Sudeste,SP,Alimentos & Bebidas,Helena Martins,68.55,1,70.45
2024-05-04,Sudeste,ES,Eletrônicos,Diana Santos,1063.47,6,1673.15
2024-05-04,Centro-Oeste,MS,Eletrônicos,Ana Silva,2648.91,6,3384.03
2024-05-04,Sul,RS,Alimentos & Bebidas,Diana Santos,87.39,1,88.65
2024-05-05,Sudeste,SP,Casa & Jardim,Eduardo Rocha,272.84,2,313.88
2024-05-05,Sudeste,ES,Roupas & Calçados,Gustavo Pereira,361.57,6,450.21
2024-05-05,Sul,PR,Alimentos & Bebidas,Bruno Costa,37.68,6,39.16
2024-05-05,Sudeste,SP,Esportes & Lazer,Bruno Costa,479.64,1,609.67
2024-05-05,Sudeste,RJ,Roupas & Calçados,Gustavo Pereira,494.85,4,659.46
2024-05-05,Sudeste,MG,Roupas & Calçados,Ana Silva,486.88,2,621.02
2024-05-05,Sudeste,MG,Esportes & Lazer,Diana Santos,1045.64,2,1408.68
2024-05-05,Nordeste,CE,Casa & Jardim,Helena Martins,303.45,1,290.77
2024-05-05,Centro-Oeste,MT,Eletrônicos,Diana Santos,3046.21,4,3749.25
2024-05-05,Sudeste,ES,Alimentos & Bebidas,Eduardo Rocha,25.36,5,27.06
2024-05-05,Sudeste,MG,Casa & Jardim,Helena Martins,633.75,4,849.84
2024-05-05,Sudeste,RJ,Esportes & Lazer,Carlos Lima,224.97,1,296.74
2024-05-06,Sudeste,RJ,Alimentos & Bebidas,Gustavo Pereira,243.51,5,295.77
2024-05-06,Sudeste,MG,Esportes & Lazer,Diana Santos,1191.33,3,1617.76
2024-05-06,Sul,SC,Esportes & Lazer,Diana Santos,975.21,4,1324.05
2024-05-06,Sudeste,RJ,Eletrônicos,Eduardo Rocha,3406.48,1,4794.13
2024-05-06,Nordeste,PE,Roupas & Calçados,Carlos Lima,185.69,1,213.56
2024-05-06,Sudeste,MG,Eletrônicos,Helena Martins,2999.57,6,4369.36
2024-05-06,Sudeste,MG,Eletrônicos,Ana Silva,266.32,1,366.44
2024-05-06,Sudeste,ES,Roupas & Calçados,Helena Martins,259.88,1,344.2
2024-05-07,Sudeste,MG,Roupas & Calçados,Helena Martins,233.9,6,302.84
2024-05-07,Nordeste,PE,Roupas & Calçados,Ana Silva,70.4,3,74.33
2024-05-07,Sudeste,ES,Casa & Jardim,Helena Martins,70.61,3,85.51
2024-05-07,Sudeste,MG,Roupas & Calçados,Carlos Lima,127.64,6,177.19
2024-05-07,Norte,TO,Roupas & Calçados,Gustavo Pereira,59.35,4,59.74
2024-05-07,Sudeste,MG,Eletrônicos,Gustavo Pereira,3066.91,1,4605.14
2024-05-07,Centro-Oeste,GO,Esportes & Lazer,Diana Santos,460.8,5,545.81
2024-05-08,Nordeste,BA,Alimentos & Bebidas,Ana Silva,61.43,1,55.25
2024-05-08,Sudeste,RJ,Roupas & Calçados,Gustavo Pereira,461.37,1,624.38
2024-05-08,Nordeste,PE,Roupas & Calçados,Gustavo Pereira,436.39,6,481.99
2024-05-08,Nordeste,MA,Roupas & Calçados,Ana Silva,147.47,3,160.76
2024-05-08,Norte,PA,Casa & Jardim,Diana Santos,305.76,2,258.11
2024-05-08,Sudeste,ES,Alimentos & Bebidas,Ana Silva,65.03,1,72.76
2024-05-08,Sudeste,RJ,Roupas & Calçados,Ana Silva,277.95,6,390.12
2024-05-08,Sul,PR,Casa & Jardim,Helena Martins,595.97,2,691.11
2024-05-08,Sudeste,RJ,Alimentos & Bebidas,Ana Silva,197.92,2,228.89
2024-05-08,Centro-Oeste,MS,Roupas & Calçados,Diana Santos,162.13,1,175.58
2024-05-08,Nordeste,MA,Alimentos & Bebidas,Bruno Costa,230.36,4,233.43
2024-05-08,Sul,SC,Alimentos & Bebidas,Diana Santos,238.91,5,273.51
2024-05-08,Norte,RO,Alimentos & Bebidas,Ana Silva,97.67,1,82.89
2024-05-09,Sudeste,ES,Casa & Jardim,Carlos Lima,633.87,3,867.3
2024-05-09,Sudeste,SP,Eletrônicos,Fernanda Alves,1955.86,1,2938.42
2024-05-09,Sul,SC,Eletrônicos,Gustavo Pereira,2906.63,1,3792.05
2024-05-09,Sul,PR,Alimentos & Bebidas,Eduardo Rocha,208.61,1,214.99
2024-05-10,Centro-Oeste,DF,Casa & Jardim,Helena Martins,460.59,6,442.58
2024-05-10,Sudeste,MG,Eletrônicos,Gustavo Pereira,3236.36,6,5294.46
2024-05-10,Nordeste,BA,Alimentos & Bebidas,Bruno Costa,162.17,6,144.18
2024-05-10,Sudeste,RJ,Eletrônicos,Carlos Lima,943.29,2,1339.22
2024-05-10,Sul,SC,Casa & Jardim,Bruno Costa,558.54,3,608.41
2024-05-10,Sudeste,RJ,Alimentos & Bebidas,Eduardo Rocha,38.06,4,45.96
2024-05-10,Sudeste,RJ,Esportes & Lazer,Fernanda Alves,542.24,4,787.35
2024-05-10,Nordeste,MA,Roupas & Calçados,Ana Silva,432.07,5,467.28
2024-05-10,Sudeste,SP,Alimentos & Bebidas,Ana Silva,24.6,4,25.44
2024-05-10,Sul,SC,Roupas & Calçados,Helena Martins,395.97,3,499.98
2024-05-10,Sudeste,MG,Esportes & Lazer,Ana Silva,331.89,4,431.94
2024-05-10,Sudeste,SP,Alimentos & Bebidas,Ana Silva,35.41,2,43.73
2024-05-11,Sul,RS,Alimentos & Bebidas,Gustavo Pereira,159.79,3,178.92
2024-05-11,Sudeste,SP,Roupas & Calçados,Ana Silva,129.54,2,174.23
2024-05-11,Sudeste,SP,Esportes & Lazer,Helena Martins,348.06,6,524.38
2024-05-11,Centro-Oeste,GO,Esportes & Lazer,Eduardo Rocha,1100.6,2,1262.39
2024-05-11,Sudeste,SP,Roupas & Calçados,Ana Silva,240.01,5,301.45
2024-05-11,Sul,PR,Eletrônicos,Carlos Lima,1007.28,6,1382.76
2024-05-11,Sudeste,MG,Roupas & Calçados,Carlos Lima,377.43,3,456.94
2024-05-11,Nordeste,CE,Casa & Jardim,Helena Martins,114.53,3,110.41
2024-05-11,Norte,RO,Eletrônicos,Diana Santos,2877.69,5,3329.17
2024-05-11,Sudeste,ES,Alimentos & Bebidas,Bruno Costa,153.2,5,167.81
2024-05-11,Sul,PR,Esportes & Lazer,Helena Martins,1157.27,5,1427.14
2024-05-12,Sudeste,MG,Eletrônicos,Diana Santos,782.71,5,1103.48
2024-05-12,Sul,SC,Alimentos & Bebidas,Helena Martins,45.74,6,47.22
2024-05-12,Sudeste,RJ,Casa & Jardim,Gustavo Pereira,616.93,2,845.59
2024-05-12,Sul,SC,Roupas & Calçados,Ana Silva,210.73,5,235.59
2024-05-12,Sudeste,RJ,Eletrônicos,Bruno Costa,3208.7,1,4816.48
2024-05-12,Sudeste,RJ,Roupas & Calçados,Eduardo Rocha,226.49,3,277.71
2024-05-12,Norte,AM,Casa & Jardim,Fernanda Alves,317.6,3,312.69
2024-05-12,Sul,RS,Roupas & Calçados,Carlos Lima,446.54,5,532.57
2024-05-12,Sudeste,RJ,Esportes & Lazer,Fernanda Alves,803.63,2,1145.22
2024-05-12,Sul,SC,Alimentos & Bebidas,Carlos Lima,45.32,3,46.18
2024-05-13,Sul,PR,Roupas & Calçados,Gustavo Pereira,193.91,3,238.9
2024-05-13,Sudeste,MG,Roupas & Calçados,Ana Silva,321.52,5,440.63
2024-05-13,Sul,SC,Esportes & Lazer,Gustavo Pereira,217.73,3,248.34
2024-05-13,Sul,PR,Casa & Jardim,Bruno Costa,721.98,3,782.35
2024-05-13,Sudeste,RJ,Esportes & Lazer,Bruno Costa,807.08,2,1098.48
2024-05-13,Nordeste,MA,Eletrônicos,Bruno Costa,256.55,3,344.14
2024-05-13,Sudeste,MG,Casa & Jardim,Fernanda Alves,788.84,2,1043.6
2024-05-13,Sudeste,ES,Roupas & Calçados,Fernanda Alves,170.65,4,207.14
2024-05-13,Sudeste,SP,Roupas & Calçados,Gustavo Pereira,77.73,4,101.65
2024-05-13,Sul,RS,Alimentos & Bebidas,Helena Martins,242.92,6,246.09
2024-05-13,Nordeste,BA,Alimentos & Bebidas,Bruno Costa,62.64,4,53.58
2024-05-13,Nordeste,MA,Esportes & Lazer,Fernanda Alves,1122.15,6,1236.27
2024-05-14,Sudeste,RJ,Alimentos & Bebidas,Fernanda Alves,239.78,6,292.03
2024-05-14,Sul,SC,Alimentos & Bebidas,Fernanda Alves,136.01,3,147.59
2024-05-14,Sudeste,RJ,Casa & Jardim,Bruno Costa,79.12,3,94.79
2024-05-14,Nordeste,CE,Roupas & Calçados,Eduardo Rocha,129.39,1,138.39
2024-05-14,Nordeste,BA,Eletrônicos,Bruno Costa,2663.47,4,3097.2
2024-05-14,Sudeste,ES,Esportes & Lazer,Carlos Lima,1131.43,5,1436.75
2024-05-14,Nordeste,MA,Casa & Jardim,Carlos Lima,516.16,3,523.48
2024-05-15,Sudeste,SP,Roupas & Calçados,Diana Santos,361.97,4,520.74
2024-05-15,Nordeste,MA,Esportes & Lazer,Bruno Costa,582.68,5,611.58
2024-05-16,Nordeste,MA,Alimentos & Bebidas,Carlos Lima,147.8,4,148.52
2024-05-16,Centro-Oeste,MT,Roupas & Calçados,Bruno Costa,356.85,2,400.54
2024-05-16,Sul,PR,Alimentos & Bebidas,Gustavo Pereira,216.84,5,210.87
2024-05-16,Nordeste,PE,Casa & Jardim,Carlos Lima,463.0,2,447.64
2024-05-16,Centro-Oeste,DF,Alimentos & Bebidas,Helena Martins,108.52,5,97.98
2024-05-16,Centro-Oeste,MS,Alimentos & Bebidas,Ana Silva,243.83,5,229.29
2024-05-16,Sudeste,RJ,Casa & Jardim,Ana Silva,261.21,5,312.5
2024-05-16,Sudeste,SP,Esportes & Lazer,Eduardo Rocha,176.52,6,226.8
2024-05-16,Nordeste,BA,Alimentos & Bebidas,Carlos Lima,29.43,6,27.48
2024-05-16,Nordeste,BA,Alimentos & Bebidas,Gustavo Pereira,36.37,5,32.6
2024-05-17,Sul,RS,Alimentos & Bebidas,Fernanda Alves,86.12,2,82.79
2024-05-17,Sudeste,ES,Eletrônicos,Gustavo Pereira,3224.83,6,5003.1
2024-05-17,Sudeste,MG,Roupas & Calçados,Carlos Lima,433.65,2,558.99
2024-05-17,Centro-Oeste,GO,Casa & Jardim,Eduardo Rocha,796.12,5,761.64
2024-05-17,Nordeste,MA,Esportes & Lazer,Eduardo Rocha,482.91,1,575.38
2024-05-18,Nordeste,BA,Roupas & Calçados,Carlos Lima,284.45,1,307.67
2024-05-18,Sul,RS,Roupas & Calçados,Diana Santos,377.04,1,483.3
2024-05-18,Nordeste,CE,Alimentos & Bebidas,Gustavo Pereira,243.9,3,220.67
2024-05-18,Sudeste,RJ,Alimentos & Bebidas,Eduardo Rocha,121.98,5,142.71
2024-05-18,Sudeste,RJ,Eletrônicos,Diana Santos,1637.39,6,2642.68
2024-05-18,Sudeste,RJ,Eletrônicos,Bruno Costa,1224.9,5,1724.27
2024-05-18,Sudeste,MG,Esportes & Lazer,Ana Silva,565.43,3,828.42
2024-05-18,Sudeste,SP,Esportes & Lazer,Eduardo Rocha,599.09,3,801.84
2024-05-18,Sudeste,ES,Roupas & Calçados,Eduardo Rocha,469.62,2,588.53
2024-05-18,Centro-Oeste,DF,Eletrônicos,Bruno Costa,3059.9,4,3960.73
2024-05-18,Centro-Oeste,MS,Eletrônicos,Bruno Costa,3107.49,4,3519.86
2024-05-19,Sudeste,ES,Eletrônicos,Ana Silva,428.06,6,676.45
2024-05-19,Nordeste,MA,Roupas & Calçados,Fernanda Alves,134.55,1,136.41
2024-05-19,Sudeste,RJ,Roupas & Calçados,Diana Santos,227.13,2,290.78
2024-05-19,Sudeste,RJ,Alimentos & Bebidas,Eduardo Rocha,99.24,3,115.93
2024-05-19,Sudeste,MG,Roupas & Calçados,Diana Santos,358.17,6,456.38
2024-05-19,Nordeste,PE,Alimentos & Bebidas,Carlos Lima,247.59,6,223.68
2024-05-20,Sul,RS,Eletrônicos,Carlos Lima,2627.05,5,3277.09
2024-05-20,Sul,RS,Alimentos & Bebidas,Ana Silva,235.83,2,239.75
2024-05-20,Sudeste,SP,Alimentos & Bebidas,Bruno Costa,194.99,4,211.49
2024-05-20,Sudeste,SP,Eletrônicos,Diana Santos,1558.97,1,2510.41
2024-05-20,Sul,RS,Eletrônicos,Diana Santos,3257.51,1,4569.7
2024-05-20,Norte,RO,Roupas & Calçados,Diana Santos,64.83,1,67.6
2024-05-20,Sul,SC,Eletrônicos,Carlos Lima,2305.21,2,3328.14
2024-05-20,Nordeste,PE,Alimentos & Bebidas,Diana Santos,66.1,3,66.48
2024-05-20,Sudeste,MG,Eletrônicos,Diana Santos,533.52,1,765.52
2024-05-20,Sul,PR,Esportes & Lazer,Helena Martins,137.1,2,157.19
2024-05-20,Norte,PA,Alimentos & Bebidas,Eduardo Rocha,229.02,4,183.06
2024-05-20,Centro-Oeste,MS,Roupas & Calçados,Fernanda Alves,341.42,4,374.45
2024-05-21,Centro-Oeste,MS,Alimentos & Bebidas,Helena Martins,112.38,3,93.57
2024-05-21,Sudeste,ES,Roupas & Calçados,Fernanda Alves,367.12,6,455.64
2024-05-21,Sul,SC,Roupas & Calçados,Bruno Costa,419.36,4,546.27
2024-05-21,Sudeste,RJ,Esportes & Lazer,Eduardo Rocha,1073.52,1,1549.52
2024-05-21,Nordeste,MA,Alimentos & Bebidas,Carlos Lima,103.68,1,96.3
2024-05-21,Sudeste,ES,Esportes & Lazer,Fernanda Alves,479.79,4,707.52
2024-05-21,Sul,RS,Esportes & Lazer,Bruno Costa,876.32,4,1081.34
2024-05-21,Sul,PR,Eletrônicos,Gustavo Pereira,1369.46,4,1721.01
2024-05-21,Sudeste,RJ,Casa & Jardim,Gustavo Pereira,773.02,5,1015.86
2024-05-22,Nordeste,BA,Roupas & Calçados,Helena Martins,333.41,4,331.98
2024-05-22,Sudeste,SP,Esportes & Lazer,Fernanda Alves,762.98,1,1023.78
2024-05-22,Sudeste,SP,Casa & Jardim,Helena Martins,43.41,6,49.34
2024-05-22,Sul,SC,Esportes & Lazer,Bruno Costa,467.89,1,571.12
2024-05-22,Sul,RS,Eletrônicos,Ana Silva,505.59,1,634.42
2024-05-23,Sudeste,SP,Esportes & Lazer,Diana Santos,1034.99,2,1326.59
2024-05-23,Sul,RS,Alimentos & Bebidas,Carlos Lima,55.25,2,60.2
2024-05-23,Sudeste,MG,Casa & Jardim,Fernanda Alves,470.02,6,576.95
2024-05-23,Nordeste,MA,Casa & Jardim,Fernanda Alves,482.1,1,508.45
2024-05-23,Sul,SC,Esportes & Lazer,Eduardo Rocha,236.06,5,311.32
2024-05-23,Sudeste,MG,Esportes & Lazer,Helena Martins,949.35,5,1342.0
2024-05-23,Sudeste,RJ,Casa & Jardim,Ana Silva,304.69,6,397.73
2024-05-23,Sudeste,ES,Casa & Jardim,Helena Martins,501.04,3,656.94
2024-05-23,Sudeste,MG,Alimentos & Bebidas,Gustavo Pereira,135.03,5,138.84
2024-05-23,Sul,SC,Roupas & Calçados,Gustavo Pereira,437.78,1,547.82
2024-05-23,Sul,SC,Casa & Jardim,Helena Martins,393.86,1,424.76
2024-05-23,Sudeste,MG,Roupas & Calçados,Diana Santos,76.58,6,102.94
2024-05-23,Sudeste,RJ,Roupas & Calçados,Gustavo Pereira,284.71,3,412.53
2024-05-23,Sudeste,SP,Roupas & Calçados,Eduardo Rocha,390.55,3,565.24
2024-05-23,Sudeste,MG,Eletrônicos,Ana Silva,1247.64,5,1716.35
2024-05-23,Sul,SC,Casa & Jardim,Ana Silva,778.15,2,909.9
2024-05-23,Sul,RS,Eletrônicos,Ana Silva,719.37,2,1025.52
2024-05-24,Nordeste,PE,Roupas & Calçados,Gustavo Pereira,439.86,4,516.02
2024-05-24,Nordeste,BA,Eletrônicos,Eduardo Rocha,1575.95,4,2117.24
2024-05-24,Centro-Oeste,MS,Esportes & Lazer,Ana Silva,983.55,1,1069.22
2024-05-24,Nordeste,BA,Eletrônicos,Helena Martins,3210.67,4,4298.14
2024-05-24,Nordeste,CE,Eletrônicos,Carlos Lima,944.21,6,1087.92
2024-05-24,Sudeste,RJ,Esportes & Lazer,Ana Silva,650.01,1,887.93
2024-05-24,Nordeste,BA,Roupas & Calçados,Carlos Lima,420.6,5,466.06
2024-05-24,Sudeste,ES,Esportes & Lazer,Diana Santos,517.62,5,655.43
2024-05-24,Sudeste,ES,Roupas & Calçados,Gustavo Pereira,100.26,6,130.76
2024-05-24,Sudeste,ES,Eletrônicos,Bruno Costa,1689.27,3,2395.5
2024-05-25,Norte,AM,Casa & Jardim,Fernanda Alves,794.89,6,732.94
2024-05-25,Nordeste,MA,Alimentos & Bebidas,Gustavo Pereira,114.79,4,106.49
2024-05-25,Sul,PR,Roupas & Calçados,Helena Martins,64.23,1,80.23
2024-05-25,Sudeste,SP,Alimentos & Bebidas,Diana Santos,173.07,3,178.58
2024-05-25,Sudeste,MG,Casa & Jardim,Bruno Costa,200.21,6,263.77
2024-05-25,Sudeste,MG,Eletrônicos,Carlos Lima,1304.32,6,2136.05
2024-05-25,Sudeste,RJ,Roupas & Calçados,Ana Silva,98.8,3,120.98
2024-05-25,Nordeste,PE,Roupas & Calçados,Carlos Lima,411.4,6,495.89
2024-05-25,Sudeste,MG,Esportes & Lazer,Eduardo Rocha,930.35,3,1410.14
2024-05-26,Sudeste,ES,Eletrônicos,Carlos Lima,1808.31,3,2865.45
2024-05-26,Sul,PR,Esportes & Lazer,Diana Santos,403.65,4,490.87
2024-05-26,Sul,PR,Casa & Jardim,Gustavo Pereira,413.94,4,444.33
2024-05-26,Sul,RS,Alimentos & Bebidas,Gustavo Pereira,86.93,5,89.41
2024-05-26,Nordeste,MA,Roupas & Calçados,Diana Santos,145.64,6,146.89
2024-05-26,Sul,RS,Roupas & Calçados,Gustavo Pereira,316.29,6,394.05
2024-05-26,Centro-Oeste,MS,Roupas & Calçados,Eduardo Rocha,230.17,1,256.07
2024-05-26,Nordeste,MA,Roupas & Calçados,Carlos Lima,177.81,6,209.99
2024-05-27,Norte,RO,Eletrônicos,Diana Santos,931.33,2,1009.46
2024-05-27,Sudeste,SP,Alimentos & Bebidas,Carlos Lima,40.42,5,50.46
2024-05-27,Sul,PR,Alimentos & Bebidas,Ana Silva,149.94,6,162.75
2024-05-27,Nordeste,BA,Esportes & Lazer,Gustavo Pereira,532.79,4,638.49
2024-05-27,Norte,PA,Esportes & Lazer,Fernanda Alves,311.13,2,295.61
2024-05-27,Nordeste,BA,Alimentos & Bebidas,Helena Martins,233.84,3,205.91
2024-05-27,Nordeste,MA,Eletrônicos,Ana Silva,2448.23,5,2945.36
2024-05-27,Sudeste,RJ,Roupas & Calçados,Diana Santos,287.57,5,413.74
2024-05-27,Nordeste,PE,Roupas & Calçados,Diana Santos,105.38,5,121.79
2024-05-27,Nordeste,PE,Esportes & Lazer,Diana Santos,864.72,5,924.11
2024-05-28,Nordeste,CE,Roupas & Calçados,Helena Martins,261.27,4,314.98
2024-05-28,Norte,TO,Esportes & Lazer,Bruno Costa,1010.02,3,1091.56
2024-05-28,Norte,RO,Roupas & Calçados,Gustavo Pereira,427.73,4,390.07
2024-05-28,Centro-Oeste,DF,Roupas & Calçados,Fernanda Alves,450.13,4,440.82
2024-05-28,Sul,PR,Eletrônicos,Eduardo Rocha,2083.32,6,2708.57
2024-05-28,Centro-Oeste,MT,Alimentos & Bebidas,Gustavo Pereira,147.98,6,125.17
2024-05-28,Sudeste,RJ,Casa & Jardim,Diana Santos,371.33,4,433.69
2024-05-28,Sudeste,ES,Roupas & Calçados,Ana Silva,153.36,1,206.43
2024-05-28,Sul,PR,Alimentos & Bebidas,Diana Santos,76.65,4,81.02
2024-05-28,Centro-Oeste,MS,Casa & Jardim,Ana Silva,545.08,5,543.86
2024-05-28,Sudeste,SP,Casa & Jardim,Diana Santos,95.8,1,115.02
2024-05-28,Sul,PR,Alimentos & Bebidas,Fernanda Alves,20.29,2,21.22
2024-05-29,Sudeste,MG,Esportes & Lazer,Diana Santos,184.17,4,258.11
2024-05-29,Sul,SC,Roupas & Calçados,Fernanda Alves,163.76,4,216.56
2024-05-29,Sudeste,MG,Alimentos & Bebidas,Gustavo Pereira,207.16,6,232.58
2024-05-29,Sul,SC,Alimentos & Bebidas,Fernanda Alves,229.08,5,223.76
2024-05-29,Sudeste,RJ,Roupas & Calçados,Gustavo Pereira,377.52,6,523.6
2024-05-29,Sul,RS,Esportes & Lazer,Gustavo Pereira,354.07,6,485.82
2024-05-29,Sul,PR,Alimentos & Bebidas,Helena Martins,162.19,4,177.83
2024-05-29,Nordeste,MA,Esportes & Lazer,Ana Silva,740.08,6,818.73
2024-05-29,Sudeste,ES,Alimentos & Bebidas,Carlos Lima,107.75,2,134.04
2024-05-29,Sul,RS,Alimentos & Bebidas,Diana Santos,112.46,3,123.55
2024-05-30,Sudeste,MG,Esportes & Lazer,Diana Santos,352.21,4,489.68
2024-05-30,Sudeste,SP,Alimentos & Bebidas,Fernanda Alves,207.59,1,221.19
2024-05-30,Sudeste,SP,Esportes & Lazer,Helena Martins,222.28,4,278.2
2024-05-30,Nordeste,CE,Casa & Jardim,Fernanda Alves,579.6,4,555.82
2024-05-30,Norte,TO,Eletrônicos,Ana Silva,251.48,5,290.3
2024-05-30,Sudeste,RJ,Esportes & Lazer,Helena Martins,926.24,4,1216.77
2024-05-30,Sudeste,MG,Casa & Jardim,Bruno Costa,324.28,1,399.59
2024-05-30,Nordeste,CE,Roupas & Calçados,Fernanda Alves,210.06,6,252.1
2024-05-30,Sul,SC,Eletrônicos,Gustavo Pereira,2714.73,2,4005.56
2024-05-30,Sudeste,ES,Eletrônicos,Diana Santos,1214.9,2,1974.19
2024-05-31,Nordeste,PE,Casa & Jardim,Carlos Lima,326.55,1,311.93
2024-05-31,Sudeste,ES,Esportes & Lazer,Eduardo Rocha,795.52,6,1030.9
2024-05-31,Sudeste,ES,Casa & Jardim,Bruno Costa,527.16,2,714.71
2024-05-31,Sudeste,RJ,Roupas & Calçados,Helena Martins,346.05,4,453.71
2024-05-31,Sudeste,SP,Eletrônicos,Ana Silva,1182.28,6,1841.18
2024-05-31,Nordeste,CE,Roupas & Calçados,Diana Santos,72.19,3,86.83
2024-05-31,Sul,RS,Alimentos & Bebidas,Carlos Lima,105.69,5,108.51
2024-05-31,Sudeste,RJ,Roupas & Calçados,Diana Santos,456.98,2,587.98
2024-05-31,Sul,PR,Eletrônicos,Fernanda Alves,2066.25,1,2847.31
2024-06-01,Sudeste,SP,Casa & Jardim,Gustavo Pereira,230.5,3,292.6
2024-06-01,Sudeste,RJ,Eletrônicos,Eduardo Rocha,3499.37,5,5419.49
2024-06-01,Centro-Oeste,GO,Eletrônicos,Helena Martins,1411.35,1,1528.22
2024-06-01,Sul,SC,Roupas & Calçados,Helena Martins,191.66,1,216.72
2024-06-01,Sudeste,ES,Eletrônicos,Fernanda Alves,1288.28,4,1914.38
2024-06-01,Centro-Oeste,MT,Casa & Jardim,Carlos Lima,733.27,1,802.65
2024-06-01,Sudeste,RJ,Alimentos & Bebidas,Ana Silva,147.67,6,182.89
2024-06-01,Nordeste,BA,Eletrônicos,Ana Silva,784.51,5,1059.58
2024-06-01,Sudeste,RJ,Esportes & Lazer,Ana Silva,395.02,2,557.8
2024-06-01,Sudeste,ES,Roupas & Calçados,Diana Santos,221.92,3,321.08
2024-06-01,Centro-Oeste,GO,Esportes & Lazer,Helena Martins,240.6,2,288.31
2024-06-01,Sudeste,ES,Casa & Jardim,Ana Silva,409.91,3,542.66
2024-06-01,Centro-Oeste,MS,Esportes & Lazer,Helena Martins,200.02,5,210.2
2024-06-01,Norte,PA,Alimentos & Bebidas,Helena Martins,221.25,6,179.53
2024-06-01,Sudeste,MG,Alimentos & Bebidas,Eduardo Rocha,165.87,5,203.8
2024-06-02,Sudeste,SP,Roupas & Calçados,Gustavo Pereira,131.47,4,174.45
2024-06-02,Sul,RS,Roupas & Calçados,Bruno Costa,216.07,5,283.79
2024-06-02,Sul,SC,Esportes & Lazer,Helena Martins,586.38,5,738.05
